year-trained,year-predicted,mse,r2,mae,rmse,explained_var
1999,2013,116.11257780318013,-1.834951800971191,9.697301564420101,10.775554640164938,-0.032536719566937045
1999,2014,163.78623335421003,0.08027622750699692,9.03244896900351,12.797899568062332,0.2215282014352672
1999,2015,551.8293539471418,-8.384426884392544,16.498548647817273,23.491048379055837,-8.128333611499727
1999,2016,200.12576497141563,-2.441585701404373,10.496043288791348,14.146581388145181,-1.9622555672562374
1999,2017,2884.2600382402884,-12.545736153819842,48.00518845642555,53.705307356352485,-2.663792728465824
1999,2018,10301.168003345849,-23.386229049665626,88.91059674452514,101.49466982726653,-9.12899690759814
1999,2019,28274.944245691215,-22.796309617416714,138.54958776883092,168.15155142219538,-7.729070287162781
1999,2020,124663.31914300678,-142.18912292561387,308.42702875165,353.07693091308977,-102.49014633129983
2000,2013,72.31851011204853,-0.765695795964751,7.412177655632361,8.504029051693587,0.14009724985962235
2000,2014,126.07165449457052,0.2920583415248287,7.9821519886597185,11.228163451543201,0.3089967075420076
2000,2015,765.900155297099,-12.024921484729486,22.293688488915052,27.67490117953629,-7.036314952007439
2000,2016,182.01469450971268,-2.130127548342338,10.615312510161203,13.491282167003723,-1.7908894742071442
2000,2017,5190.382039167618,-23.37628532376893,66.97407641587262,72.04430608429523,-2.8753799276286056
2000,2018,17262.925853462963,-39.86698360741302,118.02850518256221,131.38845403407015,-8.949633078691178
2000,2019,43415.07581961501,-35.53830675279285,177.59725277525885,208.36284654327176,-9.280295524201623
2000,2020,165869.65478325973,-189.51899589761285,351.46560322485635,407.2709844602973,-92.38898329849226
2001,2013,0.2645780608029765,0.9935401826041423,0.40307117477468574,0.5143715202098348,0.9935446372614986
2001,2014,0.1701532520249518,0.9990445229269306,0.34263022053010994,0.4124963660748441,0.9992835393737503
2001,2015,0.12431200858326721,0.9978859461769165,0.25564842068592214,0.35257908131831533,0.9979315608720767
2001,2016,0.25966378593256983,0.9955345321330029,0.47461560097260086,0.5095721596914119,0.9990355947852586
2001,2017,0.22476933996465917,0.9989443856884391,0.37194497663811793,0.474098449654351,0.999206371216411
2001,2018,1.9052803149102056,0.9954895792255667,1.1563224853949639,1.380318917826676,0.9969048589868752
2001,2019,3.26872508504355,0.9972490274957919,1.426913785237175,1.8079615828450422,0.998267800661264
2001,2020,43.331836850348886,0.9502287621089277,5.0957880814959395,6.582692219020185,0.9509243690673089
2002,2013,0.11939991593271547,0.9970847860489065,0.3132663449262198,0.3455429292182311,0.9993617202858439
2002,2014,0.23434115447857057,0.9986840827447244,0.4363940285355481,0.4840879615096523,0.9997441934290582
2002,2015,0.44404964495861166,0.992448478145739,0.5800076135198508,0.6663705012668341,0.9981590723139465
2002,2016,0.326816763364508,0.9943796946888113,0.5417955737340634,0.5716788988273994,0.9994277777139973
2002,2017,0.23483080319289695,0.9988971326930767,0.382565775034146,0.4845934411368946,0.9995079895979353
2002,2018,1.061466591506767,0.9974871619004132,0.6881255600224427,1.0302750077075378,0.9976751542292291
2002,2019,1.50388050039176,0.9987343279723576,0.8513760311366251,1.2263280557794314,0.9987350720692659
2002,2020,38.033160223412516,0.9563148575545906,4.306788466585468,6.167103065736174,0.9566257090070651
2003,2013,0.6234192001493545,0.9847788808270259,0.6742912417583605,0.7895689964463869,0.9956370263225641
2003,2014,0.800975734328497,0.9955022079147593,0.8105939121921892,0.8949724768552925,0.999191870837795
2003,2015,1.8656743946071788,0.9682722841381297,1.3172260131080897,1.365896919466172,0.997779182037592
2003,2016,0.5746862539042767,0.9901170546705313,0.6989491896973474,0.758080638127816,0.9985183605140723
2003,2017,3.4550157360182734,0.9837737475307695,1.7873484565776694,1.858767262466787,0.998777042874216
2003,2018,9.069252135634107,0.9785301181558337,2.810616805549382,3.011519904572126,0.996839455235222
2003,2019,15.254396967326326,0.987161836638571,3.5481735834153354,3.9056877713568356,0.9976846693755024
2003,2020,67.77630752244191,0.922151679451577,7.363051137234512,8.232636729653624,0.9631078180506129
2004,2013,0.7682004965529654,0.9812439666536269,0.6897667956561916,0.8764704767149692,0.9816375515223235
2004,2014,0.49065881082774426,0.9972447588343675,0.5612243427013153,0.700470421094099,0.9977909008131638
2004,2015,0.37299979607710093,0.9936567540506115,0.43552361726445893,0.6107370924359359,0.9940455792985926
2004,2016,0.6367904930754361,0.9890490409564621,0.7307470151860312,0.7979915369698078,0.9966492744404303
2004,2017,1.082194437782038,0.9949175455309257,0.8375740055545533,1.0402857481394419,0.9977976506025513
2004,2018,7.981948164437928,0.9811041217716944,2.5332890535073096,2.8252341786899593,0.9960474419380148
2004,2019,18.746487184159434,0.9842228791188095,3.6397780095780656,4.3297213748877,0.995321871466644
2004,2020,95.20947667327678,0.8906417577137167,8.81489070576806,9.757534354194034,0.963219515497309
2005,2013,0.3553586220812642,0.9913237257778603,0.4235498681606411,0.5961196373893953,0.9927659110311982
2005,2014,0.4919937319583995,0.9972372627300055,0.6492329545350017,0.7014226485924158,0.9992250724050894
2005,2015,0.5996100190095105,0.9898030136630191,0.7294029728842872,0.7743448966768687,0.9981020174285801
2005,2016,0.796332057334773,0.9863053864029715,0.8628851884575983,0.8923743930295025,0.9990195113604271
2005,2017,0.7771405866973243,0.9963502107291792,0.8509191893133843,0.8815557762826606,0.9996860442376586
2005,2018,0.45815457969554635,0.9989153984754953,0.5418824883780199,0.676871169201013,0.9989223121505886
2005,2019,2.0937237781538913,0.9982379134386484,0.9240427466257062,1.4469705519304432,0.9984560369117732
2005,2020,36.14134399491084,0.9584878103394018,5.429000218832344,6.011767127468499,0.9915755536337907
2006,2013,0.2970912326062802,0.9927463558137725,0.42830180284090513,0.545060760471968,0.9951759154677042
2006,2014,0.27239365865170084,0.9984704030478769,0.47482175154537776,0.5219134589677688,0.9995672907818819
2006,2015,0.26060445747205374,0.9955681526192832,0.45657112392211185,0.5104943265816514,0.9987224789131257
2006,2016,0.36203659104790714,0.9937740152782745,0.5607305964752313,0.6016947656809947,0.9991553287329309
2006,2017,0.15788501451962844,0.9992585034910272,0.3542317054831014,0.39734747327701536,0.999768162308164
2006,2018,0.4244658864076848,0.9989951506153142,0.4378472236980021,0.6515104653094107,0.9992620412474587
2006,2019,1.657802847696156,0.9986047862904478,0.8713976264816473,1.2875569298854928,0.9991303582762823
2006,2020,21.80734020827712,0.9749519430476448,4.200321667052489,4.669832995758748,0.9930206747959299
2007,2013,0.2619577993464414,0.993604157714124,0.45676172830305334,0.5118181311231964,0.9976439443461271
2007,2014,0.37346716226966337,0.9979028357857033,0.5630940872755794,0.6111195973536304,0.9996409237793454
2007,2015,0.3852004455580846,0.9934492694320833,0.5393884177755616,0.6206451849149275,0.9981844671565774
2007,2016,0.36175776416620586,0.9937788102960943,0.5415084050153153,0.6014630197827676,0.998732097496177
2007,2017,0.23746078558340464,0.9988847811550466,0.4262082319161004,0.4872994824370375,0.9997158994418012
2007,2018,0.22414384441122678,0.9994693783143708,0.3657488378606949,0.473438321654708,0.9997464021034408
2007,2019,0.1574747140035462,0.9998674686316344,0.30628018927480105,0.3968308380198623,0.9999223486604383
2007,2020,1.069531649899526,0.9987715287869512,0.7108896961475191,1.034181632934721,0.9988024701861583
2008,2013,0.10426404152490439,0.9974543366628326,0.2539065588656684,0.3228994294279635,0.9987860171354346
2008,2014,0.08180099642676457,0.999540655404996,0.23393509481508867,0.28600873487843786,0.999611201622895
2008,2015,0.11317215915291987,0.9980753907973131,0.2813421333246399,0.33641070011656865,0.9981542144463968
2008,2016,0.07735471233834744,0.998669722152178,0.21698884047435762,0.2781271513864611,0.9986733641178336
2008,2017,0.1464167644376167,0.9993123633676324,0.31410634569129586,0.3826444360468563,0.9996926314568518
2008,2018,0.4126581549652791,0.9990231033720713,0.5702687680977767,0.6423847406074331,0.9997096093593686
2008,2019,0.4925270978548616,0.9995854871644068,0.6397480402529717,0.7018027485375514,0.9999194513862846
2008,2020,2.0582466972897904,0.9976358840645709,1.248171794674846,1.4346590874802942,0.9991847623191364
2009,2013,0.035913037257378135,0.9991231636436172,0.11850431260485099,0.18950735409840466,0.9991300325242684
2009,2014,0.033062191579295026,0.9998143428605478,0.1453433374677791,0.18183011736039503,0.9998188087847395
2009,2015,0.06159808146475295,0.9989524611411299,0.19108956253827752,0.24818960789032435,0.9989541271403134
2009,2016,0.05502495610307274,0.9990537295276708,0.18600276704710214,0.23457398854747885,0.9991600843510533
2009,2017,0.027446930702213636,0.9998710973086354,0.12339549172493451,0.16567115229337193,0.9998718226850086
2009,2018,0.0557189947577412,0.9998680949414535,0.1514048274096016,0.236048712679695,0.9998755178843141
2009,2019,0.03288066815031743,0.9999723274941611,0.12985776889813846,0.1813302736729789,0.9999738686848747
2009,2020,0.5743355640007604,0.9993403143263022,0.6167397939015158,0.7578493016429851,0.999355272725466
2010,2013,0.2638697748451258,0.9935574757914076,0.4581076276700441,0.5136825623331259,0.9986813853877144
2010,2014,0.08333039548112897,0.999532067231014,0.23397952045072057,0.28867004604068114,0.9997081943403612
2010,2015,0.06721077792846689,0.9988570114532667,0.20876756441443628,0.25925041548369193,0.9989166596780633
2010,2016,0.055154369485742705,0.9990515039909068,0.18030368839468155,0.23484967422958608,0.9991135262397599
2010,2017,0.19854710145142582,0.9990675366940882,0.4025344493279082,0.4455862446838163,0.9998041054145069
2010,2018,0.6569372241285286,0.9984448150332422,0.7535750324810702,0.8105166402539362,0.9997581829813098
2010,2019,1.0992732281089581,0.9990748471203722,0.9799284852685446,1.048462316017585,0.9998825066605204
2010,2020,3.3788064579829613,0.9961190802829581,1.6908456408436,1.8381530017881975,0.9993854670107749
2011,2013,0.10575905169855454,0.9974178351755307,0.20425589826636512,0.3252061679897147,0.9975056119245496
2011,2014,0.053883666873958645,0.9996974221315298,0.18211480462760288,0.2321285567825696,0.9997581108594541
2011,2015,0.07650810048235827,0.9986989009013297,0.2194645928624949,0.27660097700904507,0.9989797573927445
2011,2016,0.07368034945125045,0.9987329105915866,0.22508404828431774,0.2714412449338723,0.999211417700538
2011,2017,0.035210008945767486,0.9998346385260588,0.15430614831367315,0.18764330242715163,0.9998963137021756
2011,2018,0.055256071651673976,0.9998691908316373,0.15152054150828906,0.23506610060081817,0.9998719966735595
2011,2019,0.02868099321944754,0.9999758619578927,0.1174607760462506,0.16935463743118326,0.9999758638051773
2011,2020,0.47986047646760377,0.9994488290443058,0.565817604209223,0.6927196232730842,0.99948923640418
2012,2013,0.462115772864596,0.9887171918208519,0.4686650552803358,0.6797909773339126,0.9907098636017289
2012,2014,0.21300673987152347,0.9988038838286403,0.35806213899161204,0.46152653214254485,0.9989235250051143
2012,2015,0.15177136933135615,0.9974189714475199,0.32627299236173296,0.3895784508046565,0.9977682735379385
2012,2016,0.30713986219470646,0.9947180806119013,0.5057655377743058,0.5542020048634851,0.9981824957419162
2012,2017,0.18474830931446204,0.999132341807029,0.39182578033101073,0.42982357929092496,0.9997224236553444
2012,2018,0.0911417653055135,0.9997842376744065,0.2266075949865502,0.3018969448429604,0.9997893768089162
2012,2019,0.07441932047881121,0.9999373683931525,0.2106359998379469,0.2727990477967458,0.999940750028881
2012,2020,0.769946745243837,0.9991156340140084,0.7160066044787239,0.8774660935009608,0.9994970277430549
2013,2014,0.03421933152395329,0.9998078450670922,0.1392915290906904,0.18498467916006797,0.9998090598749667
2013,2015,0.04683125484232203,0.9992035862466747,0.16218122242969374,0.21640530225094307,0.999217921221313
2013,2016,0.05486473424668837,0.999056484881286,0.1909068814592944,0.2342322229042972,0.9993331038626775
2013,2017,0.036849454151526115,0.9998269389802823,0.15887274436997337,0.1919621164488611,0.9998798608072728
2013,2018,0.06534924485841241,0.9998452969942028,0.16671934917458264,0.25563498363567616,0.9998460374630885
2013,2019,0.04544121026119376,0.9999617564901501,0.1458508310580889,0.2131694402610134,0.9999642082937702
2013,2020,0.5396921256101764,0.9993801060115579,0.5680959692843773,0.734637410979169,0.9996252256482955
2014,2015,0.029449742304780046,0.9994991767809258,0.12638515302242684,0.17160927219931923,0.9995082190280622
2014,2016,0.02761174069014358,0.9995251577328703,0.12896985915119177,0.16616780882632948,0.9995387335630644
2014,2017,0.01884134153778713,0.9999115128879258,0.10511192775498791,0.13726376629608825,0.9999120585527691
2014,2018,0.046203615591054195,0.9998906209516862,0.13497200143780616,0.21495026306346823,0.9998911345799515
2014,2019,0.030862866676743636,0.999974025684198,0.12484929633945237,0.17567830451351593,0.999976581879312
2014,2020,0.27391441244045556,0.9996853800721522,0.44745606241944563,0.5233683334330188,0.9996911648034624
2015,2016,0.059535602530619944,0.9989761594244342,0.15817635292413887,0.24399918551220606,0.998976494255899
2015,2017,0.03422624197139008,0.999839258722468,0.13003729071592804,0.18500335664898104,0.9998541694046154
2015,2018,0.05632495054537789,0.9998666604461975,0.16660054540297398,0.2373287815360326,0.9998679398800916
2015,2019,0.0425782658851848,0.9999641659559371,0.16244759341083553,0.20634501662309365,0.9999724044101601
2015,2020,0.34577811183569424,0.9996028369459357,0.47159653079257075,0.5880290059475759,0.9996407085018915
2016,2017,0.023186207936169052,0.9998911075107837,0.10756455826867932,0.1522701807189085,0.9998919070175782
2016,2018,0.04979707057229308,0.9998821140701147,0.14520908863054657,0.2231525724079673,0.9998822481949775
2016,2019,0.03348148412759087,0.9999718218449583,0.13433374899726966,0.18297946367718665,0.9999739103085408
2016,2020,0.252443650106232,0.9997100415335053,0.395639663307202,0.5024377076874624,0.9997282103464876
2017,2018,0.059074651766918077,0.9998601510053472,0.14928811542279774,0.243052775682398,0.9998601750014416
2017,2019,0.03291937149932038,0.999972294921263,0.1233875274548632,0.18143696288055633,0.9999723322704029
2017,2020,0.22820672900946457,0.999737880223331,0.3801557767992599,0.4777098795393126,0.9997389373616213
2018,2019,0.037321862848120134,0.9999685897663982,0.14036242202065188,0.19318867163506284,0.9999706080804871
2018,2020,0.23414815346320456,0.9997310558634286,0.3773479513871715,0.4838885754625796,0.9997509852856461
